category,product_type,site,site_type,ships_from,title,price,shipping,pickup,currency,condition,url,image_url
gundam,cards,eBay,marketplace,us,100 MIXED Gundam TCG Cards Bulk Lot- C/U/R holos/LR from GD02/GD03/GD04/GD05,15.0,0.0,False,USD,New,https://www.ebay.com/itm/318805143762?_skw=gundam&hash=item4a3a4470d2:g:tkQAAeSwzf9qlaGe,https://i.ebayimg.com/images/g/tkQAAeSwzf9qlaGe/s-l225.jpg
gundam,cards,eBay,marketplace,us,GUNDAM TCG FREEDOM ASCENSION GD05 BOOSTER BOX Factory Sealed 24 Packs English,199.95,0.0,False,USD,New/Factory Sealed,https://www.ebay.com/itm/168611055113?_skw=gundam&hash=item2742008609:g:v38AAeSweu9qfdB7,https://i.ebayimg.com/images/g/v38AAeSweu9qfdB7/s-l225.jpg
gundam,cards,eBay,marketplace,international,Presale Gundam Card Game ~ EX Base EXBP-033 Char & MSN-02 Zeong Promo Card 9/26,34.99,0.0,False,USD,Ungraded,https://www.ebay.com/itm/407149107183?_skw=gundam&hash=item5ecbfa57ef:g:8s0AAeSwvLhqgd4s,https://i.ebayimg.com/images/g/8s0AAeSwvLhqgd4s/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hobby Gundam Wing Gundam Heavyarms Ver EW MG 1/100 Model Kit USA Seller,52.95,0.0,False,USD,New,https://www.ebay.com/itm/137669937180?_skw=gundam&hash=item200dc4881c:g:EAYAAeSwlyZqlYZ4,https://i.ebayimg.com/images/g/EAYAAeSwlyZqlYZ4/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hello Kitty & RX-78-2 Gundam SD Ex-Standard,30.99,6.99,False,USD,New,https://www.ebay.com/itm/198512679350?_skw=gundam&hash=item2e384719b6:g:Y~EAAeSwrhNqW~C4,https://i.ebayimg.com/images/g/Y~EAAeSwrhNqW~C4/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"#6 Z'Gok Mobile Suit Gundam, Bandai Hobby HGUC 1/144",12.0,0.0,False,USD,New,https://www.ebay.com/itm/178251688855?_skw=gundam&hash=item2980a0eb97:g:eFEAAeSwBsFqO~It,https://i.ebayimg.com/images/g/eFEAAeSwBsFqO~It/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hobby SEED Gundam Astray Gold Frame Amatsu Mina RG 1/144 Model Kit USA,40.95,0.0,False,USD,New,https://www.ebay.com/itm/147360893081?_skw=gundam&hash=item224f64c899:g:kxwAAeSwo8JqlmO1,https://i.ebayimg.com/images/g/kxwAAeSwo8JqlmO1/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Hobby HG Gundam Leopard 1/144,48.0,0.0,False,USD,New,https://www.ebay.com/itm/147529138173?_skw=gundam&hash=item22596bfffd:g:T-YAAeSwS7ZqjvH4,https://i.ebayimg.com/images/g/T-YAAeSwS7ZqjvH4/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,Bandai Full Armor Gundam (Gundam Thunderbolt Ver.) HG GT 1/144 Model Kit - US,42.95,0.0,False,USD,New,https://www.ebay.com/itm/177755063204?_skw=gundam&hash=item29630703a4:g:PIoAAeSwWXhpXy0Y,https://i.ebayimg.com/images/g/PIoAAeSwWXhpXy0Y/s-l225.jpg
gundam,model_kit,eBay,marketplace,us,"#19 Char's Z'Gok Mobile Suit Gundam, Bandai Hobby HGUC 1/144",12.0,0.0,False,USD,New,https://www.ebay.com/itm/178251688883?_skw=gundam&hash=item2980a0ebb3:g:dFMAAeSwlmBqO~Ii,https://i.ebayimg.com/images/g/dFMAAeSwlmBqO~Ii/s-l225.jpg
